id,datetime,text,retweets
1.23203E+18,2/24/2020 20:08,"(1 of 2) FURIOUS that @Americanair Lost my child's bag after making her gate check it.  Bag has important emotional support items in it and the only answer I get is ""Sorry, it was scanned on plane BUT we cant locate it""  Was also told.... #ShameonAmericanairlines",0
1.23203E+18,2/24/2020 20:05,"#AmericanAirlines attendant lying stating 60,000 miles is equivalent to 3 round trip tickets around the world. Generally, one way ticket is roughly 15-20k miles for lowest tickets. Therefore, is max 2 round trip tickets if you’re lucky, but more likely 1.5. False advertisement.",0
1.23203E+18,2/24/2020 19:59,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/lPE9kwJgbG",0
1.23203E+18,2/24/2020 19:57,#americanairlines it’s like you think you are offering a free service - this flight crew is obnoxious on flight 763 to Pittsburgh - everyone acts so put out #dobetter,0
1.23203E+18,2/24/2020 19:53,This is awful - telling parents of kids under 5 that it's ok for them to sit alone? Come on @delta &amp; @americanair there must be a reasonable fix to this 'Kids should sit with their parents': Petition urges airlines to seat families together for free https://t.co/FMfudLvybW,0
1.23203E+18,2/24/2020 19:51,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/neGeWBS1u0",0
1.23203E+18,2/24/2020 19:50,"Please join us in signing @ConsumerReports' petition to @AmericanAir, @Delta &amp; @united urging them to not charge extra so that children ages 13 and under can sit with their parents. @WilliamJMcGee @ncl_tweets @FlyersRights @CRAdvocacy https://t.co/wLGOBYzNOg",2
1.23203E+18,2/24/2020 19:50,"*book ticket on @AmericanAir*
*AA changes flight to a time that doesn’t work*
“I just want to cancel the flight there. The new time doesn’t work for me.”
AA: “Actually, you’re a poor student, and booked basic, so we completely own you now. Tough stuff!.” DON’T FLY ANERICAN FOLKS",0
1.23203E+18,2/24/2020 19:50,Omg my @AmericanAir flight is NOT FULL? And the wonderful attendants are letting people change seats if they’re in a middle seat?? #twilightzone,0
1.23203E+18,2/24/2020 19:44,What a beauty love this addition to American Airlines at the time  @AmericanAir #AATeam #AAFamily 💙❤️🦅 https://t.co/r0AqIrzew2,0
1.23203E+18,2/24/2020 19:40,In case anyone forgot @AmericanAir is complete trash. My dad watched them drop and damage my wheelchair and the man who did it said “you’re welcome anyway” while I was clearly upset. @coffeespoonie,0
1.23203E+18,2/24/2020 19:39,American Airlines To Retire 4 Regional Jets Early Due To 737 MAX Grounding https://t.co/bJnWrYSxQa #737MAXGrounding #AmericanAirlines #AmericanEagle,1
1.23203E+18,2/24/2020 19:33,"First plane ride of 2020....and it’s delayed an hour. That’s gotta mean all my flights the rest of the year will be on time, doesn’t it, @AmericanAir?",0
1.23203E+18,2/24/2020 19:31,"Hey 
@united
@Delta
@AmericanAir

#AskBeforeShrinkingSeats
Quit inserting more seat rows and shrinking seating space !!!

Lifehacker: Ask Before You Recline Your Airplane Seat.
https://t.co/SMgXV6TB3w

via @GoogleNews",0
1.23203E+18,2/24/2020 19:31,Just landed at PHL. What an experience to fly above the clouds (with minimal turbulence both ways!) - Great service @AmericanAir https://t.co/clfSWayqvx,0
1.23202E+18,2/24/2020 19:28,"I personally feel victimized when we flew with our 4 month old! #WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/DTK0SW3lVI",0
1.23202E+18,2/24/2020 19:26,"Hey @AmericanAir you efed up my 2080 graphics card, GMMK keyboard and they broke the lock on my suitcase... like how....",3
1.23202E+18,2/24/2020 19:25,#AmericanAirlines  you should tell your flight attendant Jody on flight 763 to Pittsburgh that if you aren’t in first class you’re not a second class citizen you aren’t the only show in town #dobetter #weallgettousethebathroom,0
1.23202E+18,2/24/2020 19:25,All it took was one @AmericanAir flight - main cabin extra - and their over hyped status program and lack of overhead storage for my seat I paid extra for and super inefficient boarding process to remind me why I love @SouthwestAir SO SO much! I’m so sorry! I’ll be back SWA!!!,0
1.23202E+18,2/24/2020 19:24,"My knees took a pounding, but thank god this guy was comfortable after RECLINING! #dontreclineseat @AmericanAir PHL to IND https://t.co/GHB5zgt5jN",0
1.23202E+18,2/24/2020 19:21,Hey @AmericanAir my hubby and I are on a delayed BA flight to Chicago and need help with our res! We’re going to miss our connection home.... can you help?!,2
1.23202E+18,2/24/2020 19:15,"welcome to the ""hall of shame"" @TurkishAirlines
you're just behind @Ryanair , @americanair and @united https://t.co/1SJQeI16iv",0
1.23202E+18,2/24/2020 19:14,"Not much longer until this month's First Class International Pairing Series with @AmericanAir! On February 27th, enjoy a five-course dinner along with pairings based on the wine regions along the coast of Spain 🇪🇸🍷

🎟️: https://t.co/89FP3pWRnl https://t.co/CMgpamisFJ",0
1.23202E+18,2/24/2020 19:11,"It’s a small thing, but I really love when my @AmericanAir flight has a woman pilot/captain 👩‍✈️",0
1.23202E+18,2/24/2020 19:10,Hey @AmericanAir - in your business class seats on a 777-300ER aircraft - does the privacy wall between the center two seats retract in some way? Trying to figure out where best to sit with 2 people (aisle across from one another or next to each other in the center?). Help plz!,0
1.23202E+18,2/24/2020 19:07,"Hey Johnny thanks for the smooth ride to the airport.  @johnnyalonso @GoldenRan  @ErinobrienActor 
#Empath #americanairlines #producer #host #positivethinking #travel #crazyactorlife #bluesbrotherscool https://t.co/kPGaqnr6dH",0
1.23202E+18,2/24/2020 19:05,Spread this around. American Airlines failed to put my friends luggage on the plane and THIS is there response.  Read BOTH insulting condescending responses. Complete lack of customer serivce and responsibility. DO NOT fly @AmericanAir https://t.co/VJk7rDdrQj,0
1.23202E+18,2/24/2020 19:04,"On the one hand, why is ⁦@AmericanAir⁩ so eager for me to go to Alaska? On the other hand, why is the offer so tempting? https://t.co/5gpKHd7wPv",0
1.23202E+18,2/24/2020 19:04,"Hey @AmericanAir maybe next time you have two empty seats next to each other assign those seats to a couple who booked the flight together, instead of seating them in different aisles and having to later pay to change seats. First time I’ve ever paid to change seats.",0
1.23202E+18,2/24/2020 18:57,Not sure why this keeps happening to me.  I left my blazer on @AmericanAir 2528 upon landing.  The flight attendant never bothered to give it to me and I exited from door 2 not remembering it as well.  How do I get it back?,0
1.23202E+18,2/24/2020 18:51,When you board the plane...then deplane...then need a new plane...then they post every 15 min that you are boarding 15 min ago...Just tell us the truth @AmericanAir &amp; I’ll go get some lunch. #aa2083,0
1.23201E+18,2/24/2020 18:40,Flying home today #flying #AmericanAirlines #plane #bostonairport https://t.co/YvVruqfm42,0
1.23201E+18,2/24/2020 18:38,"#AmericanAirlines, #easyJet and #Delta stocks plunge on speculation that more #flights might be curtailed as governments try to limit the spread of #coronavirus epidemic. #travel #finance #capitalmarkets https://t.co/U0Fg83vaUG",0
1.23201E+18,2/24/2020 18:38,"Dear @americanair An early March show in Frankfurt has been postponed. Will you waive the $$ for changes? 
From @Light_Building https://t.co/5evEGMvIz8 #LB18",0
1.23201E+18,2/24/2020 18:36,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/UXT2KWCgx2",0
1.23201E+18,2/24/2020 18:33,American Airlines 777-200ER N789AN departs London Heathrow #AmericanAirlines #Heathrow https://t.co/M5VdqbGpTP,0
1.23201E+18,2/24/2020 18:31,Bro the AC on the plane on my flight home “failed”. I don’t know what smells worse. 1200 gamers at dreamhack or 300 people on an airplane with no deodorant. Do yourself a favor and never fly @AmericanAir,2
1.23201E+18,2/24/2020 18:30,Had two @AmericanAir flights this morning. Both times the overhead it too full and they won’t let me take my carry on.  Why advertise everyone gets one if you can’t accommodate.  No respect for passengers,0
1.23201E+18,2/24/2020 18:30,"Join attendees from 35+ countries across 600+ unique organizations, you’ll have even more opportunities to mix, mingle, and make new connections. 

See you there! https://t.co/jWImvD4RZT
@stripe @Optum @awscloud @Target @Apple @AmericanAir @Microsoft https://t.co/sCRiQOukHm",0
1.23201E+18,2/24/2020 18:20,"Had a great time in Florida past week!! Unfortunately both my in-flight as my out-flight got cancelled. I’ll never go #AmericanAirlines again, that’s for sure! Good thing is I get to do a bit of sightseeing Philadelphia today. Always nice to explore a city for first time. https://t.co/VL8KZheJWP",0
1.23201E+18,2/24/2020 18:17,That’s fine @AmericanAir. I’ll just use my imagination or something. https://t.co/4c7D8WC7AV,0
1.23201E+18,2/24/2020 18:17,American Airlines preferred seat. 🤣 I’m 5’3 and maybe 5-6 inches from hitting the back seat. #AmericanAirlines https://t.co/Syy3WuRRbz,0
1.232E+18,2/24/2020 18:09,Go @AlaskaAir and @AmericanAir! Kick the BS #DeltaDifference outta SEA @Delta https://t.co/ibE0n6Z633,0
1.232E+18,2/24/2020 18:06,"What a difference 2 hours can look like.

@flyPBI to @Reagan_Airport on @AmericanAir. https://t.co/h6BcgpCdUh",0
1.232E+18,2/24/2020 18:02,#AmericanAirlines The totally incompetent people at American have sent their 8th message changing the departure time of flight 1201to Miami.  We are imprisoned at Logan airport bu the unknown. Not even the staff knkw what is going on.,0
1.232E+18,2/24/2020 18:02,.@AmericanAir shares down almost 10%,0
1.232E+18,2/24/2020 17:59,I did. Depending on @AmericanAir in-flight wifi it's coming soon. https://t.co/dn9qGyxZiy,0
1.232E+18,2/24/2020 17:55,"So unfair. We are captive audience to advertisement we cannot turn off, cannot move away from. And it is LOUD. You can’t read, listen to podcast. So much for enjoying the flight, while not reclining, knees up against the seat in front. @AmericanAir https://t.co/NeD9UEUln3",0
1.232E+18,2/24/2020 17:45,"Still waiting for our baggage.. @AmericanAir After 3 days it is really frustrating!!! Why nobody knows the status? 😭
The personnel is sweet and friendly though",0
1.232E+18,2/24/2020 17:42,".@BGAviation major Noah Pyle is currently doing an internship with @AmericanAir at the company’s world headquarters in Dallas, giving him a six-month hands-on learning experience. #belong #standout #gofar #bgsu https://t.co/OaDHeIsl8o",6
1.232E+18,2/24/2020 17:40,"This is the way it should be in #CX.  Certainly customers should — and do — complain when it doesn’t go right. 

But if we want the Ultimate Customer Experience (r) we also need to voice our thoughts when it goes exactly right! Congrats @AmericanAir ! https://t.co/cRtQ1y5EDM",0
1.232E+18,2/24/2020 17:37,"Waiting for flight 1201 from Boston to Miami
Delay after delay with no reliable information. Confusion on part of staff and passengers. 
#americanairlines",1
1.232E+18,2/24/2020 17:35,#planes are just #logistic filled people fedex. #monday #americanairlines,0
1.232E+18,2/24/2020 17:34,"Outrageous behavior at Logan Airport.  Delay due to a needed part. Confusing misinformation on message board and passenger notifications

#americanairlines",0
1.232E+18,2/24/2020 17:33,Great Job to @AmericanAir Pilots today on landing after those CRAZY crosswinds coming into DFW. That was a crazy feeling. #flight4163,0
1.23199E+18,2/24/2020 17:24,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/eNtG1HHHzJ",0
1.23199E+18,2/24/2020 17:12,"To my friends over at @AmericanAir, I'm super exited to see the self check-in kiosks popping up at numerous airports, but they are painfully slow. Gotta reduce the screen time, there! Hope that helps",0
1.23199E+18,2/24/2020 17:12,Hi @AmericanAir I’ve been sitting on the tarmac for 3 hours and now we’re deplaning. I hope you plan to compensate me in some way. :),0
1.23199E+18,2/24/2020 17:11,"Are you a thrill seeker and family lover? Your match is certainly Orlando 🎢

Jump on a @AmericanAir &amp; @British_Airways flight to the theme park capital and fulfil all of your dreams with the ones you love the most! Book your flight today 👉 https://t.co/O71dEa2Xw8 https://t.co/Z7K1PnJtWY",0
1.23199E+18,2/24/2020 17:10,The worst part of @AmericanAir losing my luggage isn’t having to wear yesterday’s clothes into the office today. It’s having none of my toiletries and having to spend the day entirely unmoisturized. 🥺,0
1.23199E+18,2/24/2020 17:01,If I miss this flight I’m going to blow a fuse @AmericanAir,0
1.23199E+18,2/24/2020 16:57,"Thanks to a sweet deal from @AmericanAir , I’ll be spending my next nine hours at @mco. Any suggestions for th quietest, most comfortable place to get some work done on my computer? My students will be most appreciative!",0
1.23198E+18,2/24/2020 16:44,"3 rows of empty FC seats on an E175, and I can’t get upgraded as a standby same day flight change? 
Once I’m confirmed on the flight, shouldn’t my @AmericanAir status apply? 
My later flight was a confirmed upgrade, so if the upgrade space is available...",0
1.23198E+18,2/24/2020 16:43,"Hey @AmericanAir, please please please produce a new safety video. 

It’s time.",0
1.23198E+18,2/24/2020 16:43,That gasp you just heard around the world was @AmericanAir #AAL235 when they announced “There is no #WiFi on this flight” 🤣 What is this 2017??? Lol. Glad I brought my @CWNP #CWDP book! https://t.co/bULP81n1iQ,0
1.23198E+18,2/24/2020 16:43,#AmericanAirlines brings in more money in baggage fees than any other airline. It also lost or mishandled more luggage than any other airline last year. #travel #Wanderlust,1
1.23198E+18,2/24/2020 16:39,"Hi @AmericanAir, is there any way to get my whole travel history?  not just 2 yrs?",0
1.23198E+18,2/24/2020 16:38,Thanks @AmericanAir for the complimentary business upgrade #firstrow,0
1.23198E+18,2/24/2020 16:34,"I TOTALLY GET THAT EVERYDAY AVERAGE AMERICAN JERKS HAVE ABUSED THIS PRIVILEDGE! BUT, PLEASE....@USDOT DON'T LET #VETERANS w/#EmotionalSupportDogs ,&amp;/or #ServiceDogs SUFFER FOR IT!
@AmericanAir @Delta @united
@SouthwestAir @SpiritAirlines
@TeamPelosi @AOC
https://t.co/1z4mEBEB5r",0
1.23198E+18,2/24/2020 16:34,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/BQfBVmWs6p",0
1.23198E+18,2/24/2020 16:32,"Really @AmericanAir you now don’t allow passengers to move to an empty row once all travelers are seated because others fliers might object because it’s a better seat ? The row is empty !!! Yep, on flight 683 the attendant said the move was fine and 5 minutes later said it wasn’t",0
1.23198E+18,2/24/2020 16:32,"Not sure how extensive, but LAX-PHL flight in May on @AmericanAir changed from A330 to 787-8.  Thoughts on reasoning #Avgeeks ?",0
1.23198E+18,2/24/2020 16:30,What Would You Do? Should The Flight Attendant Have Defended The Passenger Being Harassed? Share Your #AmericanAirlines Travel #CustomerService Experiences On #GripeVine.com &amp; #BeHeard - American Airlines passenger speaks out about seat-punching incident https://t.co/58xG2kFC5R,0
1.23198E+18,2/24/2020 16:19,ICYMI: @AmericanAir is bringing personalization to uniforms as a part of partnership with @LandsEnd: https://t.co/B0ZKWdkfWC #ai #style #fit #size #data #personalization #ecommerce https://t.co/T9xibqVWfK,0
1.23198E+18,2/24/2020 16:17,Love that I am gonna be bumped from my flight because the dumbasses @AmericanAir overbooked their flight,0
1.23198E+18,2/24/2020 16:15,The petition from @CRadvocacy targets @AmericanAir @United and @Delta https://t.co/wBcbow5x6M,2
1.23198E+18,2/24/2020 16:14,Reason number 1013 to be in shape: Small ass @AmericanAir seats ✈️😑,0
1.23198E+18,2/24/2020 16:13,"Every single @AmericanAir flight I’ve been on this year has been delayed for non weather reasons, do better",1
1.23198E+18,2/24/2020 16:12,"Hey @AmericanAir, do you provide children car seats from the airport to a passenger's hotel?
#aavacations",0
1.23197E+18,2/24/2020 16:06,"Leaving the #Monday morning #drivetime traffic behind in anticipation of clear skies above the clouds and early arrivals. 
📸: @AmericanAir #windowseat https://t.co/wxHy3NrrXd",0
1.23197E+18,2/24/2020 16:03,"Surprised at the number of brands who don’t feel like they need to respond to customers via social media for customer service issues. It’s not optional any more. If you have a profile, then you should be responding to all contact. (Yes, @AmericanAir and @lenscrafters, even you).",0
1.23197E+18,2/24/2020 15:54,"Baltimore to San Jose del Cabo, Mexico for only $278 roundtrip with @AmericanAir #Travel

https://t.co/yLDYdngPqS https://t.co/3jlPvaPP3T",10
1.23197E+18,2/24/2020 15:52,Beverage service started when friend found an i-pad in the seat back pocket on an @AmericanAir flight from DFW to SEA and brought it to the attention of the flight attendent. The attendent started giving him grief because he didn't turn it in while we were still in Dallas.,0
1.23197E+18,2/24/2020 15:49,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/6KQJueYgP3",0
1.23197E+18,2/24/2020 15:46,"Conservative fun on the run © dmp 2019 former @IBM

Solo Architect to @AmericanAir, largest in the world, by way of @IBM: Look at this complex system https://t.co/nXRBmYr3GK

#OnlyWoman

@iamjamiefoxx

#IntuWIT Winning Innovative Technologies © dmp 2019 https://t.co/DnG0kQfryV https://t.co/HDifpVc3Zc",0
1.23197E+18,2/24/2020 15:42,There is a lot going on here that just doesn’t make sense. ⁦@AmericanAir⁩ #delayed #communicationproblems #workinginairport https://t.co/mbtxqExZro,0
1.23197E+18,2/24/2020 15:40,"DYK: The first African-American pilot for @AmericanAir was David E. Harris, a #Columbus native! He graduated from @OhioState in 1957 with a degree in education. He joined the Air Force in 1958 and then joined American in 1964, where he worked for 30 years. #BlackHistoryMonth https://t.co/4wLIXFRAIJ",3
1.23197E+18,2/24/2020 15:38,Great music for today’s commute. Thanks @CLTAirport @AmericanAir for today’s send off. #security #travel for team @FortaliceLLC https://t.co/UdVhZ2uo6l,0
1.23197E+18,2/24/2020 15:38,Spoke to THE NICEST @AmericanAir representative in Raleigh who was very helpful making some changes due to inclement weather. I believe her name was Evie? Find her because she deserves some accolades this Monday morning! #AmericanAirlines,0
1.23197E+18,2/24/2020 15:36,Just another day of @AmericanAir service... https://t.co/9QjzpjioQx,0
1.23197E+18,2/24/2020 15:34,"Shouldn’t SSSS be randomized at the airport and at the moment of security? @AmericanAir didn’t give me an e-boarding pass, presumably because I’d been pre-selected. So any bad actor would know on check in that he’d been selected and would take actions to not get caught.",0
1.23197E+18,2/24/2020 15:32,"The american 

@Boeing 767 de @AmericanAir

#spotter #spotting #aviones #aviationphoto #avgeeks #avgeek #canonspotters #sigma150600 #aviationphotography #aviationpics
 #airplane #argentina #americanairlanes https://t.co/h1dMg9VGOp",1
1.23196E+18,2/24/2020 15:31,I wonder what my odds are with my @AmericanAir flight taking off on time today. 🤔,0
1.23196E+18,2/24/2020 15:26,Don’t you just love when you pay for an “exit row” and end up with this seat...@AmericanAir #refund https://t.co/0DlXv86nej,0
1.23196E+18,2/24/2020 15:23,".@AmericanAir How can you haphazardly leave our luggage behind and have it shipped with the next flight?! What the hell?! You’ve ruined our layover, thank you very much. Now we have to wait for 2,5 hours at the airport because of your action.",0
1.23196E+18,2/24/2020 15:19,Hi @AmericanAir: this publishing industry trade show I was attending in Bologna Italy next month has been postponed due to Coronavirus concerns. Hoping for a full refund but your representative tells me that as a company you have not made a decision yet how to handle? Pls advise. https://t.co/dTlyDg6Fv6,1
1.23196E+18,2/24/2020 15:17,Get 👏🏾 us 👏🏾 there!!! 👏🏾 👏🏾 👏🏾 #hawaii #kauaii #americanairlines https://t.co/BKcAoBye3A,0
1.23196E+18,2/24/2020 15:14,". @AmericanAir hey folks, you need to act quicker. People need to reschedule or cancel their Italian travel plans. Telling folks to ""wait a few days"" is not acceptable. Alert pp in charge that this is an immediate action needed situation. #coronavirus #Covid_19 #ItalyCoronavirus",0
1.23196E+18,2/24/2020 15:09,"#WTFee! Demand @AmericanAir, @united @Delta put #SafetyOverProfits, seat children with parents at no additional cost. Sign @CRAdvocacy petition. https://t.co/tHB3z8dcKd",0
1.23196E+18,2/24/2020 14:57,Hey airlines @AmericanAir @UnitedAirlines_ @Delta enough is enough with the basic economy shit. No one is booking a 5 day roundtrip to anywhere w/o at least a carry on. Stop nickel and dime’n your passengers for overhead space. Bringing a bag is a necessity not a preference.,0
